speed_object_1_kph,speed_object_2_kph,angle_degrees,PET,acceleration_obj1_mps2,acceleration_obj2_mps2,min_dist_dual_check_m,object_count_at_frame1,target_dist_px,FE_inv_PET,FE_safety_index,FE_log_mesafe,FE_dist_squared,class_object_1,class_object_2
8,10,11.83,2.47,0.0,0.0,1.721,16,26.525,0.40485813568496526,0.3393025319772844,3.3150946826087435,703.575625,Car,Car
8,3,79.3,1.93,0.0,0.0,0.876,21,8.162,0.518134446562463,0.6738543648793967,2.2150644954645506,66.61824400000002,Car,Ped
6,4,67.5,2.8,0.0,0.0,2.983,20,53.958,0.3571427295918823,0.0926646633925523,4.0065692571500655,2911.465764,Car,Ped
6,9,87.68,2.73,0.0,0.0,3.407,20,63.162,0.36630023212445706,0.11874227987172224,4.161411135142246,3989.438244,Car,Car
6,13,80.42,2.1,0.0,0.0,3.791,21,71.512,0.47619024943321453,0.13284483537245728,4.283752065405541,5113.966144,Car,Car
6,12,13.05,2.93,0.0,0.56,4.403,26,84.819,0.3412968118440915,0.10610829995510086,4.452240427199988,7194.262761000001,Car,Car
6,15,2.78,1.23,0.0,0.0,1.681,27,25.654,0.8130074690996186,0.40929288183936685,3.2829392331575353,658.127716,Car,VRU
6,13,22.45,1.53,1.11,0.56,1.472,28,21.132,0.6535943440559843,0.4495551557091067,3.0970245250358635,446.56142400000004,Car,VRU
9,15,1.87,2.5,0.56,2.22,2.835,25,50.733,0.399999840000064,0.23653242984778294,3.9460958757612814,2573.8372889999996,Car,Car
4,20,46.32,2.23,0.0,2.22,2.076,20,34.242,0.44843029218372543,0.3504468094606972,3.5622385531465386,1172.5145639999998,Ped,Car
2,10,86.24,2.5,0.0,0.0,1.013,20,11.141,0.399999840000064,0.5385512486714614,2.496588154561838,124.121881,Ped,Car
4,7,1.97,2.4,0.56,0.56,6.233,22,124.592,0.41666649305562786,0.04414408594336646,4.833038557738016,15523.166464,Car,Car
3,15,66.47,1.77,0.0,0.0,0.836,25,7.307,0.5649714322195298,1.2316954657594819,2.1170985328569345,53.39224900000001,Ped,Car
15,1,89.93,2.4,0.0,0.0,5.962,24,118.701,0.41666649305562786,0.06739623029800734,4.7849969667479115,14089.927400999999,Car,Ped
3,16,47.92,1.6,0.0,0.0,4.319,22,82.985,0.6249996093752441,0.11447851883498802,4.430638211468966,6886.510225,Ped,Car
3,15,67.8,2.6,0.0,0.56,1.238,14,16.033,0.38461523668644737,0.5613421966355518,2.8351526388784403,257.057089,Ped,Car
13,3,84.94,1.83,0.0,0.0,1.34,22,18.249,0.5464477888263449,0.4383801611934812,2.9574591113324984,333.02600099999995,Car,Ped
12,4,71.29,2.07,0.0,0.0,1.886,20,30.117,0.4830915540620512,0.26563069808976,3.4377542936350354,907.0336890000001,Car,Ped
11,18,1.47,2.9,0.0,0.0,7.957,19,162.056,0.3448274673008733,0.08947524257370759,5.094093700086338,26262.147136000003,Car,VRU
3,18,85.13,1.23,0.0,0.0,0.604,20,2.269,0.8130074690996186,4.627587206880913,1.1844841277420737,5.148361,Ped,VRU
3,3,83.8,1.73,0.0,0.56,0.759,23,5.618,0.5780343479570244,0.5339977689573212,1.8897932094994205,31.561924000000005,Ped,Car
4,12,82.72,1.03,0.0,0.56,0.511,22,0.24,0.9708728438127731,33.333194445023146,0.2151113796169455,0.0576,Ped,Car
4,20,81.54,2.1,0.0,0.0,8.06,21,164.277,0.47619024943321453,0.07304735250188796,5.10762285419014,26986.932728999996,Ped,Car
7,13,89.24,2.43,0.0,0.56,3.604,23,67.442,0.41152246439404755,0.1482755530933906,4.225986671273816,4548.423363999999,Car,Car
19,15,1.24,2.93,0.0,0.0,10.908,20,226.173,0.3412968118440915,0.07516370178949874,5.425711841757029,51154.225929,Car,LCV
15,11,3.5,2.47,0.0,0.56,8.166,22,166.578,0.40485813568496526,0.07804151761912427,5.121448914515522,27748.230084000003,LCV,Car
13,17,1.65,2.4,0.0,-0.56,5.83,23,115.829,0.41666649305562786,0.12950124641064634,4.760711327247077,13416.357240999998,Car,Car
11,4,56.14,3.0,0.56,0.0,1.673,14,25.49,0.33333322222225925,0.2942330210187124,3.2767673032839784,649.7400999999999,Car,Ped
15,2,88.42,2.9,1.11,0.0,1.481,17,21.319,0.3448274673008733,0.39870536147542746,3.105438333642048,454.499761,Car,Ped
20,4,77.2,1.63,0.0,0.0,0.652,13,3.309,0.6134965561370822,3.6264721588177213,1.460705858633701,10.949481,Car,Ped
6,11,82.55,2.37,0.0,0.0,6.386,28,127.907,0.42194075023597033,0.06645453285234951,4.859091214133947,16360.200648999999,Car,Car
2,5,58.31,1.6,0.0,0.0,0.944,13,9.649,0.6249996093752441,0.36273185172226646,2.3654659910332465,93.10320099999998,Ped,VRU
10,9,59.36,2.27,0.0,0.0,4.049,15,77.131,0.44052844029584126,0.12316707778756819,4.358386905107596,5949.191161,Car,VRU
12,5,51.79,2.33,0.56,0.56,4.598,17,89.057,0.42918436515692476,0.09544448953541564,4.500442803192682,7931.149249,Car,Ped
6,4,60.05,1.23,0.56,0.0,0.637,13,2.978,0.8130074690996186,1.6789786168641312,1.3807791804317806,8.868484,VRU,Ped
5,18,46.54,2.8,0.56,0.0,2.507,13,43.623,0.3571427295918823,0.2636223949837839,3.798249421168279,1902.9661289999997,Ped,Car
22,19,6.86,2.83,0.56,0.56,8.6,16,176.019,0.353356765598316,0.11646469917188088,5.1762570714455745,30982.688361,Car,Car
19,5,53.46,2.2,0.56,0.0,1.837,14,29.061,0.45454524793397816,0.412924523831784,3.4032286505712346,844.541721,Car,Ped
2,8,8.67,2.43,0.56,1.67,6.058,16,120.777,0.41152246439404755,0.04139861031985717,4.8021915032900315,14587.083729,LCV,Car
4,12,3.03,2.4,0.0,0.0,7.097,12,143.359,0.41666649305562786,0.05580396029684944,4.972303252623967,20551.802881000003,LCV,Car
4,7,89.18,1.03,0.0,1.11,0.922,23,9.177,0.9708728438127731,0.599324332644183,2.3201302722097945,84.21732899999999,Ped,VRU
2,16,20.35,2.07,0.0,0.0,4.819,20,93.855,0.4830915540620512,0.09589259926596773,4.552349409804509,8808.761025000002,Car,Car
11,23,87.77,2.7,0.0,0.0,14.817,26,311.125,0.3703702331962099,0.05464041766286728,5.743403748599937,96798.765625,Car,Car
2,18,81.97,1.87,0.0,0.0,0.843,26,7.448,0.5347590723213517,1.3426421398171133,2.1339297269639057,55.47270400000001,Ped,Car
4,0,40.35,2.9,0.56,0.0,1.293,19,16.347,0.3448274673008733,0.12234660045594906,2.853419580779272,267.22440900000004,Car,Ped
9,19,88.68,2.77,1.11,-0.56,3.776,21,67.529,0.36101069999613716,0.20731833423687107,4.227257013341842,4560.165840999999,Car,VRU
9,18,64.18,2.43,0.0,0.0,5.986,17,113.092,0.41152246439404755,0.11937183780133133,4.737005140474788,12789.800464,Car,Car
9,9,1.89,2.53,0.0,0.0,7.473,19,143.75,0.39525676076807875,0.06260869521663516,4.975008116453105,20664.0625,Car,Car
9,9,3.13,3.0,0.0,0.0,5.943,19,112.218,0.33333322222225925,0.08020103655205905,4.729315163728944,12592.879524,Car,Car
9,9,2.83,2.93,0.0,0.0,6.251,19,118.569,0.3412968118440915,0.07590516850184138,4.783893610594684,14058.607761000001,Car,Car
9,9,3.04,2.93,0.0,0.0,6.159,19,116.67,0.3412968118440915,0.07714065246300975,4.7678840964758376,13611.8889,Car,Car
16,4,80.35,1.6,1.11,0.0,1.04,17,11.125,0.6249996093752441,0.8988763236965103,2.495269436823547,123.765625,Car,Ped
17,5,89.82,3.0,0.0,0.0,15.296,16,305.025,0.33333322222225925,0.03606261769998322,5.7236667979615765,93040.25062499999,Car,Ped
14,12,78.42,2.7,0.56,0.56,4.675,16,86.071,0.3703702331962099,0.15103809470044388,4.466723877786631,7408.217041,Car,Car
16,13,46.81,2.57,0.0,0.56,3.922,21,70.549,0.3891049069630712,0.20553090468283172,4.2703825296644,4977.161401000001,Car,Car
12,12,13.74,2.63,0.56,0.0,5.722,15,107.663,0.38022799230874815,0.11145890313794987,4.6882513497980245,11591.321569,Car,Car
6,5,40.59,2.97,0.0,1.11,1.229,38,15.022,0.3367002233332581,0.36612965210160753,2.7739627777929248,225.660484,Car,Car
6,11,6.7,2.73,0.0,0.0,6.194,38,117.387,0.36630023212445706,0.07241006182618125,4.773958919124444,13779.707769,Car,Car
6,11,3.32,3.0,0.0,0.0,7.518,34,144.671,0.33333322222225925,0.05875400005008606,4.981350654268762,20929.698241,Car,Car
6,3,87.06,1.8,0.0,0.0,0.5,38,0.0,0.5555552469137517,4500000.0,0.0,0.0,Car,Ped
6,3,72.8,2.3,0.0,0.0,1.361,39,17.749,0.43478241965981757,0.2535353961611699,2.9311404176608136,315.027001,Car,Ped
15,12,2.75,2.63,0.0,0.0,13.571,16,269.457,0.38022799230874815,0.05010075800554167,5.600113120770429,72607.074849,Car,Car
15,12,3.4,2.67,0.0,0.0,12.413,15,245.585,0.37453169493194943,0.054970783822420814,5.507706761629583,60311.992225,Car,Car
8,4,58.3,2.73,2.22,0.0,0.572,17,1.479,0.36630023212445706,4.0567923889165725,0.9078552530530535,2.187441,Car,Ped
8,5,46.26,2.53,-0.56,0.0,2.22,15,35.449,0.39525676076807875,0.18336200786024973,3.5959140232360753,1256.6316009999998,Car,Ped
9,5,60.58,2.97,0.0,0.0,7.639,11,147.18,0.3367002233332581,0.047560809569501226,4.998427750988511,21661.952400000002,Car,Ped
7,5,74.75,2.27,1.67,0.0,2.358,26,38.31,0.44052844029584126,0.15661706717261636,3.671478939433769,1467.6561000000002,Car,Ped
8,11,81.52,2.97,0.0,0.56,3.997,18,72.091,0.3367002233332581,0.13177789000321968,4.291705240160916,5197.112280999999,Car,Car
8,3,84.91,1.47,0.0,0.0,1.19,20,14.226,0.6802716460737102,0.38661602793364064,2.7230044928840207,202.37907600000003,Car,Ped
12,3,82.59,2.47,0.0,0.0,2.151,15,34.042,0.40485813568496526,0.2203160736644124,3.5565473420648956,1158.857764,Car,Ped
8,19,0.34,1.43,0.0,0.0,3.655,13,65.043,0.6993002102795733,0.20755499888450718,4.190306045034083,4230.591849000001,Car,Car
8,19,1.41,1.43,0.0,0.0,3.459,15,60.994,0.6993002102795733,0.22133324226426793,4.127037606168619,3720.268036,Car,Car
8,19,0.81,1.43,0.0,0.0,3.57,15,63.298,0.6993002102795733,0.21327687741671336,4.1635285265607616,4006.636804,Car,Car
3,19,1.63,1.63,0.0,0.0,5.551,18,104.133,0.6134965561370822,0.10563413993994085,4.655226215278757,10843.681689,Car,Car
10,5,37.51,2.7,0.0,0.0,2.55,25,42.252,0.3703702331962099,0.17750638602891258,3.7670434750832906,1785.2315040000003,Car,Car
9,11,27.94,1.4,1.11,2.22,1.268,25,15.841,0.7142852040819971,0.6312732383515411,2.8238163894739174,250.93728099999998,Car,VRU
10,11,0.62,2.07,0.0,0.0,6.268,17,118.913,0.4830915540620512,0.08829984872722202,4.786766479842451,14140.301569,Car,Car
10,11,1.26,2.07,0.0,0.0,5.36,18,100.198,0.4830915540620512,0.10479250978270516,4.617078993812227,10039.639204,Car,Car
8,4,57.24,2.33,1.11,0.0,1.882,21,28.483,0.42918436515692476,0.2106519604447579,3.383813826051275,811.281289,Car,Ped
19,5,83.04,2.03,0.0,0.0,9.402,14,183.518,0.49261059477310604,0.06538868086297431,5.21774701969743,33678.856324,Car,Ped
19,23,7.1,2.0,-0.56,0.0,6.078,14,114.99,0.499999750000125,0.18262457446191344,4.753503980493785,13222.700099999998,Car,VRU
23,16,6.67,2.67,0.0,0.0,13.057,15,258.864,0.37453169493194943,0.07532913006316394,5.560158417239992,67010.57049599999,VRU,Car
21,12,89.61,1.5,-0.56,1.11,4.091,13,74.037,0.6666662222225186,0.22286153919173468,4.317981325220762,5481.477369000001,VRU,Car
2,12,75.24,1.67,0.56,1.11,0.5,16,0.0,0.5988020366454871,7000000.0,0.0,0.0,Ped,Car
3,10,31.86,2.97,0.0,1.67,1.447,17,19.528,0.3367002233332581,0.33285537009138827,3.0217898078732803,381.34278399999994,Ped,Car
1,20,77.06,2.0,0.0,0.0,1.845,17,27.736,0.499999750000125,0.3785693546809433,3.3581506921197892,769.285696,Ped,VRU
16,3,86.58,2.87,0.0,0.0,2.037,21,31.682,0.3484319343442737,0.2998547976814975,3.4868244676295923,1003.7491239999999,Car,Ped
16,5,86.28,2.93,0.0,0.0,3.292,21,57.56,0.3412968118440915,0.1824183429044763,4.0700518696530565,3313.1536,Car,Ped
2,22,83.89,2.13,0.0,0.0,1.986,10,30.643,0.4694833476604002,0.39160655315711407,3.454516955092372,938.993449,Ped,Car
20,3,86.07,1.53,0.0,0.0,0.971,17,9.717,0.6535943440559843,1.1834927257906014,2.3718312657308602,94.420089,Car,Ped
17,24,3.78,2.4,0.0,0.56,2.97,11,50.917,0.41666649305562786,0.40261601424640076,3.949646289524588,2592.5408890000003,Car,Car
17,23,4.19,2.57,0.0,0.0,4.773,12,88.097,0.3891049069630712,0.22702248400033506,4.4897256638762455,7761.0814089999985,Car,Car
17,23,1.83,2.47,0.0,1.67,12.968,18,257.029,0.40485813568496526,0.07781223100190161,5.553071981705638,66063.906841,Car,Car
14,21,58.17,1.7,1.67,0.0,2.374,11,38.632,0.5882349480970894,0.45299232623233787,3.679636872747004,1492.4314239999999,Car,Car
17,21,1.67,3.0,1.67,2.22,17.98,16,360.369,0.33333322222225925,0.052723735802125776,5.889899596947204,129865.81616100002,Car,Car
21,17,1.55,2.17,0.0,0.0,9.738,10,190.452,0.4608292807238338,0.09976266933525156,5.254637124460538,36271.964304,Car,Car
3,5,76.17,1.8,0.0,1.11,1.154,22,13.475,0.5555552469137517,0.2968459891023385,2.672423023459059,181.575625,Ped,VRU
24,5,60.77,2.2,0.0,0.0,1.792,11,26.634,0.45454524793397816,0.5444168902749534,3.3190468986344777,709.369956,Car,Ped
4,14,89.17,2.03,0.0,2.22,3.643,13,64.793,0.49261059477310604,0.13890389179534993,4.186513449693478,4198.1328490000005,Ped,Car
14,20,12.98,2.1,0.0,0.56,4.877,16,90.229,0.47619024943321453,0.18840948931707668,4.51337282899072,8141.272441,Car,Car
9,14,75.43,2.37,1.11,0.56,5.432,18,101.682,0.42194075023597033,0.11309769562855082,4.6316368338031175,10339.229124000001,Car,Car
1,8,86.79,2.2,0.56,-1.11,0.639,16,2.864,0.45454524793397816,1.571228501666026,1.3517029163502716,8.202496,Ped,Car
14,21,8.75,2.73,-2.22,0.0,9.293,15,181.276,0.36630023212445706,0.0965378754135248,5.205522021893327,32860.988176000006,Car,Car
9,11,20.99,2.97,0.0,0.0,6.016,15,113.722,0.3367002233332581,0.08793373236547254,4.742511810451087,12932.693283999999,Car,Car
9,2,60.82,2.83,0.0,0.0,2.465,19,40.51,0.353356765598316,0.13576894258778222,3.7259343620649474,1641.0601,Car,Ped
3,17,74.28,1.4,0.0,0.0,0.5,17,0.0,0.7142852040819971,10000000.0,0.0,0.0,Ped,Car
3,13,79.58,2.33,0.0,0.56,4.81,16,88.85,0.42918436515692476,0.09003939122071591,4.498141613229568,7894.322499999999,Ped,Car
13,1,78.6,2.1,0.0,0.0,0.812,21,6.424,0.47619024943321453,1.0896635912727908,2.0047179954838996,41.267776000000005,Car,Ped
15,16,4.26,2.37,0.0,0.0,7.589,24,146.15,0.42194075023597033,0.10605542178545725,4.991452474679482,21359.822500000002,Car,VRU
0,6,74.65,1.37,0.0,0.0,0.9,21,8.239,0.7299264745062229,0.3641218152540581,2.223433654688608,67.88112100000001,Ped,VRU
12,7,56.11,2.07,1.67,0.0,2.665,14,44.63,0.4830915540620512,0.21286129928610129,3.8205653949393112,1991.8369000000002,Car,Car
10,4,28.47,2.97,0.56,0.0,1.981,15,30.537,0.3367002233332581,0.22923010678095077,3.451161459699603,932.5083689999999,Car,Ped
9,4,65.61,2.57,1.11,0.0,1.987,17,30.662,0.3891049069630712,0.21198877398771201,3.4551172236515857,940.158244,Car,Ped
12,16,2.03,2.27,0.0,0.0,14.294,19,284.364,0.44052844029584126,0.04923267344237431,5.653765558333946,80862.88449599998,Car,VRU
12,3,53.34,2.83,0.0,0.0,1.458,21,19.745,0.353356765598316,0.37984297898997316,3.0323052537848314,389.86502500000006,Car,Ped
12,4,76.27,2.63,0.0,0.0,16.64,18,332.732,0.38022799230874815,0.024043374174881362,5.810338275675775,110710.58382400002,Car,Ped
4,20,86.82,1.43,1.11,0.0,1.012,18,10.56,0.6993002102795733,1.1363635287534537,2.4475508632442313,111.51360000000001,Ped,VRU
12,4,20.09,2.97,0.0,0.0,1.789,20,26.576,0.3367002233332581,0.3010234685045353,3.316945829214564,706.283776,Car,Ped
7,3,71.76,2.13,0.56,0.0,1.498,21,20.566,0.4694833476604002,0.2431197003248225,3.0711180004598804,422.96035599999993,Car,Ped
4,2,73.33,2.1,0.0,0.0,10.651,19,209.276,0.47619024943321453,0.014335136306432001,5.348420953514283,43796.444176000005,Ped,Car
7,4,86.35,1.33,0.56,0.0,0.755,20,5.262,0.7518791339254632,1.0452297519517766,1.8344996229042139,27.688643999999996,Car,Ped
7,11,16.39,2.93,0.56,1.11,2.631,18,43.935,0.3412968118440915,0.20484806635147226,3.805217001110337,1930.284225,Car,Car
9,20,54.75,2.83,1.67,0.0,2.009,19,31.102,0.353356765598316,0.4662079459131906,3.4689183334910263,967.3344040000001,Car,VRU
16,17,6.06,2.77,0.0,-0.56,4.922,18,91.152,0.36101069999613716,0.18101632239538,4.523439387624205,8308.687104,Car,Car
15,16,2.85,1.93,0.0,0.0,9.888,18,193.545,0.518134446562463,0.08008473440241426,5.270663498766199,37459.667024999995,Car,Car
16,16,6.79,1.9,0.0,0.0,10.212,18,200.21,0.5263155124655198,0.07991608770832581,5.304349138779756,40084.04410000001,Car,Car
6,10,2.0,2.77,0.56,0.0,2.303,18,37.177,0.36101069999613716,0.21518680326043516,3.642233240040165,1382.1293289999999,Car,Car
18,20,1.76,1.37,0.0,0.0,2.021,17,31.365,0.7299264745062229,0.6057707442763991,3.4770775919974732,983.7632249999999,Car,VRU
3,18,76.09,1.57,0.0,0.0,1.168,18,13.777,0.6369422694635226,0.7621397428946983,2.693071917921497,189.80572899999999,Ped,Car
4,19,38.17,2.87,0.0,1.11,1.295,19,16.395,0.3484319343442737,0.7014333210470679,2.856182808603905,268.796025,Ped,Car
24,21,0.23,1.67,0.0,0.0,8.601,19,167.007,0.5988020366454871,0.13472489096430154,5.124005645201894,27891.338049,Car,VRU
16,13,1.27,2.47,0.0,0.0,9.557,20,186.712,0.40485813568496526,0.07765971079705798,5.234908873354986,34861.370943999995,Car,Car
16,13,1.53,2.4,0.0,0.0,9.284,20,181.078,0.41666649305562786,0.08007598891043645,5.2044351666948625,32789.242084,Car,Car
5,12,17.14,2.63,0.0,0.0,5.85,19,110.285,0.38022799230874815,0.07707303733895782,4.712094478309599,12162.781224999999,Car,Car
16,4,85.75,2.93,0.0,0.0,14.753,20,293.824,0.3412968118440915,0.03403397940932674,5.686378568127663,86332.54297600001,Car,Ped
4,13,64.02,2.33,0.0,0.0,1.542,16,21.479,0.42918436515692476,0.3957353510063154,3.112581540050283,461.34744099999995,Ped,Car
4,18,77.44,2.37,0.0,0.0,1.985,18,30.606,0.42194075023597033,0.359406640547388,3.453346975986912,936.7272360000001,Ped,Car
18,3,57.15,2.6,0.56,0.0,13.588,19,269.82,0.38461523668644737,0.038914831966070595,5.601454393554678,72802.8324,Car,Ped
12,3,79.25,2.7,0.0,0.0,1.635,21,23.408,0.3703702331962099,0.32040326724182894,3.1949109474143684,547.934464,Car,Ped
12,4,56.16,1.77,0.0,0.0,0.97,13,9.682,0.5649714322195298,0.8262754775588228,2.3685600819175785,93.74112400000001,Car,Ped
12,2,75.38,2.63,0.56,0.0,3.154,19,54.717,0.38022799230874815,0.12793098803057573,4.020285306830416,2993.950089,Car,Ped
5,12,53.01,2.97,0.0,0.0,15.264,10,304.372,0.3367002233332581,0.027926353186474597,5.721530705542747,92642.31438400001,Ped,Car
15,2,75.68,1.77,2.22,0.0,0.769,17,5.544,0.5649714322195298,1.5331887566398348,1.8785485993004458,30.735935999999995,VRU,Ped
4,24,77.89,2.43,0.0,0.0,0.86,18,7.424,0.41152246439404755,1.8857756080582424,2.1310847748316744,55.115776000000004,Ped,Car
13,13,30.27,2.97,0.0,0.56,7.575,12,145.857,0.3367002233332581,0.08912839226688886,4.9894593241966785,21274.264449,Car,Car
13,4,57.49,2.33,0.0,0.0,1.913,13,29.132,0.42918436515692476,0.2917753572780668,3.4055877299634485,848.6734240000001,Car,Ped
5,22,52.17,2.5,0.0,0.0,1.063,14,11.614,0.399999840000064,1.1623901186163148,2.5348073082414597,134.88499600000003,Ped,Car
13,11,4.91,2.3,-0.56,0.56,3.472,18,61.261,0.43478241965981757,0.19588318512784342,4.131335226561314,3752.9101210000003,Car,VRU
4,9,63.88,2.6,0.0,0.0,1.544,18,21.515,0.38461523668644737,0.3021147895833237,3.114181753753535,462.89522500000004,Ped,Car
19,5,65.68,1.63,0.0,0.0,0.59,20,1.858,0.6134965561370822,6.458554112726527,1.0501220795076758,3.4521640000000002,Car,Ped
14,4,4.49,2.27,0.56,1.11,9.525,17,186.06,0.44052844029584126,0.04837149280677473,5.231429421006405,34618.3236,VRU,VRU
15,9,15.24,2.9,0.0,0.0,9.594,20,187.486,0.3448274673008733,0.06400477868211611,5.239023733572842,35151.00019599999,VRU,VRU
6,3,66.32,2.67,0.0,-0.56,1.393,13,18.41,0.37453169493194943,0.24443236043278865,2.9657883971809187,338.92810000000003,Car,Ped
6,3,50.79,2.53,0.56,0.0,0.937,14,9.012,0.39525676076807875,0.49933416563091815,2.303784373569528,81.21614400000001,Car,Ped
6,7,19.6,2.87,0.0,1.11,3.019,13,51.924,0.3484319343442737,0.12518295729945772,3.9688569221801644,2696.101776,Car,Car
6,2,78.46,2.87,0.0,0.0,7.483,15,143.95,0.3484319343442737,0.027787425996613924,4.976388855367665,20721.602499999997,Car,Ped
6,14,40.66,2.33,0.0,0.0,2.948,13,50.474,0.42918436515692476,0.1981218013606649,3.9410768258188833,2547.6246759999995,Car,Car
3,12,78.16,2.8,0.0,1.11,11.086,15,218.245,0.3571427295918823,0.03436504829725745,5.39018982597515,47630.880025,Ped,Car
2,17,48.77,2.97,0.0,1.11,1.1,13,12.366,0.3367002233332581,0.7682354222678779,2.5927141690888784,152.917956,Ped,Car
4,21,42.81,2.9,0.0,0.56,2.01,18,31.133,0.3448274673008733,0.40150321518956683,3.4698835394506022,969.263689,Ped,Car
4,16,89.42,1.57,0.0,0.0,1.482,14,20.241,0.6369422694635226,0.4940467124130867,3.055933276244748,409.698081,Ped,Car
4,5,87.06,2.23,0.0,0.56,2.224,13,35.541,0.44843029218372543,0.12661432917998006,3.59843491784413,1263.1626809999998,Ped,Car
15,6,83.75,1.63,-1.11,0.56,0.688,10,3.878,0.6134965561370822,2.707580529246898,1.5847352997937285,15.038884000000001,Car,Ped
1,13,88.66,1.97,0.0,0.0,6.155,17,116.577,0.5076139555259109,0.06004614924002034,4.767093438105317,13590.196929,Ped,Car
2,22,79.87,2.2,0.0,0.0,1.412,23,18.801,0.45454524793397816,0.6382638881834005,2.9857324414756574,353.47760099999994,Ped,Car
11,13,1.97,1.8,0.0,0.0,3.773,19,67.481,0.5555552469137517,0.17782783038443667,4.226556334530605,4553.685360999999,Car,Car
21,23,1.48,1.87,0.0,0.0,7.334,19,140.892,0.5347590723213517,0.15614797038761627,4.955066204845917,19850.555664,Car,Car
10,11,23.94,2.13,1.67,0.56,2.574,24,42.753,0.4694833476604002,0.24559679447999452,3.7785601818812817,1827.819009,Car,VRU
13,5,88.45,1.33,0.0,0.0,0.909,26,8.433,0.7518791339254632,1.067235732570173,2.244214179667716,71.115489,Car,Ped
13,5,58.91,2.5,0.0,0.0,1.343,24,17.387,0.399999840000064,0.517628083186974,2.9116438931717044,302.307769,Car,Ped
22,9,86.8,2.8,0.56,0.0,3.305,19,57.832,0.3571427295918823,0.26801770182567264,4.074685924558916,3344.5402240000003,Car,Car
9,12,1.28,2.73,0.0,0.0,11.045,17,217.393,0.36630023212445706,0.04829962304076202,5.386296192075045,47259.716449,Car,Car
9,12,2.45,2.93,0.0,0.0,9.031,17,175.873,0.3412968118440915,0.05970217111380274,5.175431960913078,30931.312128999998,Car,Car
3,20,76.38,1.6,0.0,0.0,0.573,19,1.499,0.6249996093752441,7.671776069528973,0.9158906518528154,2.2470010000000005,Ped,Car
5,4,75.54,1.3,0.0,1.11,0.924,20,8.733,0.7692301775152481,0.5152867840047196,2.2755221734443567,76.26528900000001,Ped,Car
16,15,1.08,2.8,0.0,0.0,8.461,19,164.129,0.3571427295918823,0.094437911067283,5.106726986621763,26938.328640999996,Car,Car
16,15,6.58,2.8,0.0,0.0,6.796,19,129.801,0.3571427295918823,0.11941356292005792,4.873677084253813,16848.299600999995,Car,Car
12,13,6.61,2.3,0.0,0.56,4.313,20,78.611,0.43478241965981757,0.15901082343424172,4.377152274257621,6179.689321000001,Car,Car
12,13,0.12,2.33,0.0,0.0,3.7,20,65.976,0.42918436515692476,0.18946283209859902,4.20433434626359,4352.832576,Car,Car
8,4,57.63,2.37,1.11,0.0,0.5,16,0.0,0.42194075023597033,6000000.0,0.0,0.0,Car,Ped
21,17,2.01,2.57,0.56,0.0,8.694,24,168.929,0.3891049069630712,0.11247328692839426,5.135380702752615,28537.007041,Car,Car
18,17,3.63,2.4,0.0,0.0,7.596,20,146.288,0.41666649305562786,0.1196270362597955,4.992389853754906,21400.178944000003,Car,Car
16,17,5.43,2.77,-1.11,0.0,7.415,18,142.559,0.36101069999613716,0.11574155180843335,4.966746100526531,20323.068481,Car,Car
17,4,69.06,2.83,0.0,0.0,11.797,22,232.891,0.353356765598316,0.04508546897438944,5.454855194867793,54238.217881,Car,Ped
13,16,37.84,2.77,0.0,0.0,9.195,21,179.244,0.36101069999613716,0.08089531543094712,5.194311488509783,32128.411536,Car,Car
12,6,41.04,2.97,0.0,0.0,3.041,20,52.378,0.3367002233332581,0.17182786338104045,3.9773986760582787,2743.454884,Car,Ped
10,3,48.91,2.67,0.0,0.56,8.72,21,169.454,0.37453169493194943,0.038358492343889834,5.138465465601021,28714.658116000002,Car,Ped
13,6,52.53,2.3,0.0,0.0,9.976,17,195.356,0.43478241965981757,0.04862916906248506,5.2799293382347585,38163.966735999995,Car,VRU
13,11,6.26,1.93,0.0,0.0,4.203,18,76.333,0.518134446562463,0.15720592460395996,4.348120772644083,5826.726889,Car,LCV
16,6,52.06,2.47,0.56,0.0,7.337,23,140.953,0.40485813568496526,0.07804019724276746,4.95549601689784,19867.748209,Car,VRU
10,16,82.56,3.0,0.56,1.67,4.034,22,72.865,0.33333322222225925,0.17841212957644784,4.302239102773571,5309.308224999999,Car,Car
10,4,81.13,3.0,0.0,0.0,2.835,25,48.143,0.33333322222225925,0.145400158997151,3.894734415290604,2317.748449,Car,Ped
12,0,85.61,2.33,0.0,0.0,3.035,20,52.271,0.42918436515692476,0.11478639944163305,3.9753920930448072,2732.257441,Car,Ped
17,12,0.73,2.13,0.0,0.0,9.616,23,187.924,0.4694833476604002,0.077158851040001,5.241344817787045,35315.429776000004,Car,Car
15,17,4.45,2.57,0.56,0.56,6.796,15,129.788,0.3891049069630712,0.12327796003268437,4.873577691695175,16844.924944000002,Car,Car
12,20,1.58,1.77,0.0,0.0,6.486,23,123.409,0.5649714322195298,0.12965018653704197,4.823574524955023,15229.781281000001,Car,VRU
10,21,3.93,2.43,0.56,0.0,6.735,19,128.541,0.41152246439404755,0.12058409285298782,4.863997433348257,16522.788680999998,Car,VRU
10,24,4.87,1.03,0.0,0.0,3.657,25,65.077,0.9708728438127731,0.26122900162532076,4.190820728666395,4235.015929,Car,VRU
