sample_index,speed_object_1_kph,speed_object_2_kph,angle_degrees,PET,acceleration_obj1_mps2,acceleration_obj2_mps2,min_dist_dual_check_m,object_count_at_frame1,target_dist_px,FE_inv_PET,FE_safety_index,FE_log_mesafe,FE_dist_squared,class_object_1,class_object_2,event_type
1425,17,3,80.57,1.4,1.11,0.0,1.41,24,18.759,0.7142852040819971,0.5330774277372233,2.98360908375168,351.900081,VRU,Ped,1
1426,15,2,87.09,1.73,0.0,0.0,1.05,25,11.34,0.5780343479570244,0.7495590167937376,2.5128460184772416,128.5956,Car,Ped,0
1427,15,17,1.41,2.73,0.0,0.0,7.386,24,141.962,0.366300232124457,0.1127062163627857,4.962578860680567,20153.209444,Car,Car,0
1428,15,5,51.14,2.2,0.0,0.0,0.994,25,10.183,0.4545452479339781,0.9820287752107656,2.414394768046052,103.693489,Car,Ped,1
1429,13,12,3.78,2.87,0.56,1.67,13.735,26,272.844,0.3484319343442737,0.0458137248910962,5.61255860118507,74443.848336,Car,Car,0
1430,12,9,3.57,2.87,0.0,0.0,14.031,27,278.949,0.3484319343442737,0.037641289132991,5.634607443722082,77812.544601,Car,Car,0
1431,14,3,79.22,1.97,0.56,0.0,0.935,23,8.959,0.5076139555259109,0.9487664975146226,2.2984766649495025,80.26368099999999,Car,Ped,1
1432,14,5,85.42,2.5,1.11,0.0,9.696,23,189.576,0.399999840000064,0.0501118282371617,5.250051065138545,35939.059775999995,Car,VRU,0
1433,14,5,69.69,2.63,0.0,0.0,12.272,24,242.684,0.3802279923087481,0.0391455553759392,5.495872303982581,58895.523856,Car,Ped,0
1434,11,3,77.21,2.73,0.56,0.0,1.671,25,24.144,0.366300232124457,0.2899270920341661,3.2246192994952665,582.932736,Car,Ped,0
1435,13,5,62.76,2.13,0.56,0.0,1.639,24,23.476,0.4694833476604002,0.3833702341382589,3.197693045600294,551.122576,Car,Ped,0
1436,8,4,28.11,2.97,0.56,0.0,1.881,24,28.463,0.3367002233332581,0.2107999785405621,3.383135238843747,810.142369,Car,Ped,0
1437,8,4,62.19,2.27,0.0,0.0,1.822,25,27.262,0.4405284402958412,0.2200865593101548,3.3415181461605545,743.216644,Car,Ped,0
1438,3,22,88.07,2.7,0.0,0.0,2.574,18,42.761,0.3703702331962099,0.2923224365117177,3.778743009772186,1828.503121,Ped,Car,0
1439,4,12,30.79,2.17,0.0,0.0,0.952,21,9.323,0.4608292807238338,0.8580927965147703,2.334374415483453,86.91832900000001,Ped,Car,1
1440,1,15,56.45,1.83,0.0,0.0,7.208,17,138.292,0.5464477888263449,0.0578486097688325,4.936572449129415,19124.677264,Ped,Car,0
1441,5,14,75.51,2.67,0.0,0.0,7.419,22,142.641,0.3745316949319494,0.0666007664934993,4.967317131182716,20346.454881,Ped,Car,0
1442,10,3,73.11,2.4,0.0,0.0,1.537,20,21.368,0.4166664930556278,0.3041931718367104,3.1076313660514,456.591424,Car,Ped,0
1443,10,4,79.63,2.27,0.0,0.0,1.75,22,25.764,0.4405284402958412,0.2716969309231124,3.2870577009205704,663.783696,Car,Ped,0
1444,2,11,1.61,2.5,0.0,0.0,4.122,14,74.666,0.399999840000064,0.0870543475336251,4.326328918201792,5575.011556,Car,Car,0
1445,4,12,0.2,2.3,0.0,0.56,3.297,17,57.663,0.4347824196598175,0.1387371427303965,4.071809204416836,3325.0215689999995,Car,Car,0
1446,8,19,89.23,2.3,0.0,0.56,2.582,21,42.931,0.4347824196598175,0.3144580765773433,3.78262022121597,1843.070761,Car,Car,0
1447,14,12,26.7,2.5,1.11,0.0,7.159,21,137.269,0.399999840000064,0.0947045575133165,4.929201063147572,18842.778361,Car,Car,0
1448,10,3,82.06,2.23,0.0,0.56,2.92,18,49.893,0.4484302921837254,0.1302787940136132,3.9297253895411512,2489.3114490000003,Car,Car,0
1449,9,11,17.48,2.87,0.56,0.0,3.0,35,51.546,0.3484319343442737,0.1940014706475484,3.961688976442966,2656.990116,Car,Car,0
1450,12,7,38.84,2.73,0.56,0.0,3.148,31,54.592,0.366300232124457,0.1740181679729966,4.018039306012026,2980.286464,Car,Car,0
1451,15,3,83.77,2.0,1.67,0.0,1.147,31,13.338,0.499999750000125,0.6747637820689922,2.6629133554306805,177.90224399999997,Car,Ped,0
1452,3,5,75.46,2.07,0.0,1.11,1.191,20,14.238,0.4830915540620512,0.2809383143040937,2.7237923080508177,202.720644,Ped,Car,0
1453,3,19,61.55,1.6,0.0,0.0,0.5,17,0.0,0.6249996093752441,11000000.0,0.0,0.0,Ped,Car,1
1454,12,1,66.83,2.53,0.0,0.56,13.126,22,260.288,0.3952567607680787,0.0249723382369823,5.565623247246989,67749.842944,Car,Ped,0
1455,9,13,22.84,2.73,1.11,1.11,2.908,21,49.646,0.366300232124457,0.2215687019786347,3.924860254229638,2464.725316,Car,Car,0
1456,19,26,4.29,2.97,0.0,0.0,14.042,20,279.178,0.3367002233332581,0.0805937427713009,5.635425115474234,77940.355684,Car,VRU,0
1457,9,5,17.99,2.17,0.0,0.0,3.553,37,62.937,0.4608292807238338,0.1112223316773546,4.157898223544415,3961.065969,Car,Car,0
1458,5,9,8.25,2.83,1.11,-1.11,3.746,21,66.922,0.353356765598316,0.1045993827949047,4.218359987977093,4478.554083999999,Car,Car,0
1459,10,3,59.28,1.57,1.11,0.0,0.912,37,8.487,0.6369422694635226,0.765877133748423,2.24992244041074,72.029169,Car,Ped,1
1460,15,9,12.66,2.6,1.11,-0.56,2.786,22,47.13,0.3846152366864473,0.2546148895689605,3.873905683315018,2221.2369000000003,Car,Car,0
1461,16,16,7.88,1.7,0.0,0.0,6.533,31,124.37,0.5882349480970894,0.1286483868404889,4.831269365127934,15467.896900000002,Car,VRU,0
1462,16,19,4.86,3.0,0.0,0.0,15.584,31,310.958,0.3333332222222592,0.0562776964854491,5.742868563363403,96694.87776400002,Car,Car,0
1463,12,7,73.61,1.9,0.0,0.56,2.221,32,35.481,0.5263155124655198,0.2677489285040182,3.5967915771111225,1258.9013610000002,Car,VRU,0
1464,16,19,3.14,1.47,0.0,0.0,6.326,32,120.112,0.6802716460737102,0.1456973479277895,4.796715737309578,14426.892543999998,VRU,Car,0
1465,19,17,1.12,2.37,0.0,0.0,12.438,32,246.102,0.4219407502359703,0.0731404049006493,5.509801206850923,60566.194404,Car,Car,0
1466,8,8,56.86,1.7,0.0,1.67,5.588,28,104.885,0.5882349480970894,0.0762740136695045,4.662353599515545,11000.863225,Car,VRU,1
1467,14,5,42.67,2.17,0.0,1.11,3.638,31,64.687,0.4608292807238338,0.1468610362690952,4.184901036809912,4184.407969,Car,VRU,0
1468,11,1,81.69,2.7,-1.11,0.0,2.197,32,34.986,0.3703702331962099,0.1714971653948103,3.583129973930327,1224.0201959999995,Car,Ped,0
1469,5,3,86.86,2.3,0.0,0.0,0.5,29,0.0,0.4347824196598175,4000000.0,0.0,0.0,Car,Ped,1
1470,5,3,54.8,2.77,0.0,0.0,1.934,29,29.567,0.3610106999961371,0.1352859561238557,3.419920995660258,874.207489,Car,Ped,0
1471,4,21,54.9,3.0,0.0,0.0,2.084,33,32.663,0.3333332222222592,0.3826960051833572,3.5163993113508387,1066.8715689999997,Car,Car,0
1472,8,3,48.04,2.67,1.67,0.0,1.338,32,17.269,0.3745316949319494,0.318489760930583,2.905205634354433,298.218361,Car,Ped,1
1473,4,13,5.95,2.6,0.56,-0.56,4.289,36,78.117,0.3846152366864473,0.1088111408680422,4.3709277695076185,6102.265689000001,Car,Car,0
1474,9,15,1.34,1.8,0.0,0.0,5.292,30,98.794,0.5555552469137517,0.1214648650579502,4.603108061269643,9760.254436,Car,Car,0
1475,9,3,81.41,2.93,0.0,0.56,2.109,32,33.18,0.3412968118440915,0.1808318209514219,3.5316406776874447,1100.9124,Car,Ped,0
1476,14,19,1.32,2.37,0.0,0.0,9.625,39,188.114,0.4219407502359703,0.0877127694498401,5.242350007826132,35386.876996,Car,Car,0
1477,14,16,1.31,2.4,0.0,-1.67,9.531,38,186.175,0.4166664930556278,0.0805693563552068,5.232044008116749,34661.130625000005,Car,Car,0
1478,14,19,0.95,2.4,0.0,0.0,9.602,39,187.635,0.4166664930556278,0.0879366851177196,5.239813930924637,35206.893225,Car,Car,0
1479,7,9,2.23,2.43,0.0,0.0,7.763,29,149.732,0.4115224643940475,0.0534287924195977,5.015503425493116,22419.671824,Car,Car,0
1480,7,9,8.45,2.93,0.0,0.0,3.821,28,68.46,0.3412968118440915,0.1168565568674181,4.240751047315928,4686.771599999999,Car,Car,0
1481,7,9,0.99,2.77,0.0,0.0,9.874,29,193.241,0.3610106999961371,0.0413990817611217,5.269099656128063,37342.08408100001,Car,Car,0
1482,7,9,3.3,2.87,0.0,0.0,5.596,24,105.051,0.3484319343442737,0.0761534866288423,4.663920110480614,11035.712601,Car,Car,0
1483,11,8,31.75,2.07,0.56,0.0,2.577,37,42.822,0.4830915540620512,0.2218485773236052,3.7801359743854888,1833.7236840000005,VRU,Car,1
1484,11,6,5.79,2.33,0.0,0.56,3.198,36,55.63,0.4291843651569247,0.1527952516125247,4.036538880125714,3094.6969000000004,Car,Car,0
1485,11,6,6.16,2.33,0.0,0.56,3.211,35,55.88,0.4291843651569247,0.1521116651375865,4.040943785494986,3122.5744000000004,Car,Car,0
1486,3,17,33.98,2.17,0.56,0.56,1.555,38,21.757,0.4608292807238338,0.4596221694341053,3.124872790377082,473.36704900000007,Ped,VRU,1
1487,7,11,4.15,2.5,0.0,0.0,3.663,28,65.197,0.399999840000064,0.138043159377837,4.192635144695562,4250.648809,Car,Car,0
1488,3,16,43.19,1.37,0.0,0.56,5.798,37,109.23,0.7299264745062229,0.0869724426716795,4.702569091975224,11931.1929,Ped,VRU,0
1489,10,11,3.39,3.0,0.0,0.0,7.546,26,145.254,0.3333332222222592,0.0722871654323656,4.9853448361653,21098.724516,Car,Car,0
1490,6,9,3.4,2.83,0.0,0.0,5.052,29,93.843,0.353356765598316,0.0799207177954592,4.552222892919607,8806.508649000001,Car,Car,0
1491,5,4,50.95,2.27,0.0,0.0,1.555,33,21.74,0.4405284402958412,0.2069917108099489,3.12412548832239,472.6275999999999,Car,Ped,0
1492,7,9,0.13,2.63,0.0,0.0,9.745,33,190.59,0.3802279923087481,0.041974919765072,5.255357672107901,36324.5481,Car,Car,0
1493,7,9,5.01,2.77,0.0,0.0,7.818,35,150.873,0.3610106999961371,0.053024729056725,5.023044645283824,22762.662129,Car,Car,0
1494,7,11,1.23,2.43,0.0,0.0,8.395,33,162.752,0.4115224643940475,0.0552988592748546,5.0983530881812325,26488.213504000003,Car,Car,0
1495,4,2,49.16,2.4,0.56,0.56,2.064,25,32.249,0.4166664930556278,0.0930261374608162,3.504024691461625,1039.9980010000002,Car,Ped,0
1496,7,5,77.97,2.63,0.0,0.0,1.796,29,26.727,0.3802279923087481,0.2244920782544962,3.322406667695093,714.332529,Car,Ped,0
1497,9,7,60.42,2.33,0.0,0.0,4.011,27,72.379,0.4291843651569247,0.1105292956447409,4.295637791142809,5238.719641000001,Car,VRU,0
1498,1,11,42.3,2.33,-1.11,0.0,8.294,37,160.669,0.4291843651569247,0.0373438557696639,5.08555103515491,25814.527561000003,Ped,Car,0
1499,9,5,60.85,2.67,0.56,0.0,2.98,29,51.123,0.3745316949319494,0.1369246691914663,3.953606310078289,2613.561129,Car,Ped,0
1500,11,1,65.18,1.77,0.0,0.0,0.735,33,4.838,0.5649714322195298,1.2401816370025551,1.764388272431923,23.406244,Car,Ped,1
1501,10,4,36.93,2.4,0.56,0.0,2.402,31,39.218,0.4166664930556278,0.178489464570109,3.694314656603876,1538.0515240000002,Car,Ped,0
1502,4,24,13.63,2.1,-0.56,1.11,1.226,38,14.971,0.4761902494332145,0.9351412106645376,2.7707745776741723,224.130841,Ped,VRU,0
1503,5,24,20.13,2.9,0.0,1.11,1.828,35,27.368,0.3448274673008733,0.5298158239617136,3.345261749331852,749.0074239999999,Ped,VRU,0
1504,3,5,89.15,2.03,0.0,0.56,0.561,31,1.264,0.492610594773106,3.164554458422106,0.8171331603409365,1.597696,Car,Ped,1
1505,5,14,84.51,1.8,0.0,0.0,2.332,35,37.764,0.5555552469137517,0.2515623278370318,3.657491980872304,1426.1196960000002,Ped,VRU,1
1506,5,2,23.4,2.93,0.0,0.0,0.505,30,0.098,0.3412968118440915,35.71392128651748,0.0934903430873389,0.009604,Car,Ped,1
1507,6,5,34.98,2.67,0.56,0.0,1.707,30,24.881,0.3745316949319494,0.2210521996281419,3.253509108762552,619.064161,Car,Ped,0
1508,6,5,88.47,2.87,0.0,0.56,1.484,31,20.294,0.3484319343442737,0.2710160505067482,3.058425342892414,411.846436,Car,Ped,0
1509,5,4,67.72,1.6,0.0,0.0,0.5,29,0.0,0.6249996093752441,4500000.0,0.0,0.0,Car,Ped,1
1510,4,5,69.7,3.0,0.0,0.0,1.804,32,26.872,0.3333332222222592,0.1674605475044452,3.327622600670092,722.104384,Ped,Car,0
1511,4,7,13.93,2.63,0.56,0.56,3.117,31,53.955,0.3802279923087481,0.1019367972952127,4.006514668520864,2911.142025,Car,Car,1
1512,4,25,56.42,1.43,0.0,1.11,0.873,34,7.686,0.6993002102795733,1.886546723061837,2.16171253411263,59.074596,Ped,VRU,1
1513,7,14,18.6,2.8,0.0,0.0,7.604,18,146.456,0.3571427295918823,0.0716938870944591,4.993529826193317,21449.359936,Car,Car,0
1514,25,6,36.27,2.57,0.0,0.0,3.919,32,70.478,0.3891049069630712,0.2199267825431087,4.269389710045279,4967.148483999999,VRU,Ped,0
1515,4,8,60.12,1.77,1.67,2.78,1.081,27,11.988,0.5649714322195298,0.5005004587503789,2.5640258542406,143.712144,LCV,VRU,0
1516,4,2,41.74,1.7,0.0,-2.22,0.939,29,9.059,0.5882349480970894,0.3311623433974674,2.308467756152201,82.06548099999999,Ped,Car,1
1517,15,0,48.72,2.43,0.0,0.0,12.698,34,251.473,0.4115224643940475,0.0298242752509244,5.531304312304851,63238.66972900001,Car,Ped,0
1518,12,5,81.14,1.83,1.67,0.0,5.145,33,95.756,0.5464477888263449,0.0887672825852449,4.572192345490885,9169.211536,Car,Ped,1
1519,4,17,78.53,2.77,0.0,0.56,9.942,33,194.642,0.3610106999961371,0.0539451914080969,5.276286458477214,37885.508164,Ped,Car,0
1520,1,5,87.51,2.2,0.0,0.0,2.739,27,46.163,0.4545452479339781,0.0649871094818987,3.8536096868774874,2131.022569,VRU,Ped,0
1521,17,18,13.02,2.67,0.0,0.0,16.305,27,325.819,0.3745316949319494,0.0537108024586939,5.789406500830695,106158.020761,VRU,VRU,0
1522,17,4,74.33,1.8,0.0,0.0,12.825,27,254.093,0.5555552469137517,0.041323452274075,5.5416281845517545,64563.252649,VRU,Ped,0
1523,9,12,16.48,2.57,0.0,0.0,3.235,30,56.382,0.3891049069630712,0.1862296444569252,4.049730665296082,3178.929924,LCV,Car,0
1524,8,8,57.78,2.6,1.11,0.0,3.8,24,68.03,0.3846152366864473,0.1175951768690992,4.234541192715384,4628.0809,LCV,Car,0
1525,2,10,58.64,2.4,0.0,0.0,1.823,30,27.27,0.4166664930556278,0.22002199413194,3.341801171705499,743.6528999999999,Ped,Car,0
1526,7,10,4.03,2.7,0.0,0.0,5.95,29,112.351,0.3703702331962099,0.0756557567297509,4.730489199146647,12622.747201,Car,Car,0
1527,15,4,83.27,2.97,-1.11,0.0,9.864,29,193.039,0.3367002233332581,0.0492128531063005,5.268059169787154,37264.055521,Car,Ped,0
1528,12,11,30.44,2.47,0.0,0.0,4.76,30,87.823,0.4048581356849652,0.1309451950975804,4.486645625470091,7712.8793289999985,Car,VRU,0
1529,7,10,52.22,1.8,0.0,0.0,2.402,32,39.202,0.5555552469137517,0.2168256666285989,3.693916745631205,1536.7968039999998,Car,Car,0
1530,7,4,73.62,1.83,0.0,0.0,2.085,31,32.666,0.5464477888263449,0.168370777922893,3.51648842599689,1067.0675559999995,Car,Ped,0
1531,7,5,45.89,2.23,0.0,0.0,1.902,31,28.893,0.4484302921837254,0.2076627484974648,3.397624339275373,834.8054490000001,Car,Ped,0
1532,7,1,61.39,1.47,0.0,0.0,5.154,31,95.953,0.6802716460737102,0.0416870755298211,4.574226324995368,9206.978209,Car,Ped,0
1533,13,9,49.87,2.3,0.0,0.0,0.5,29,0.0,0.4347824196598175,11000000.0,0.0,0.0,Car,VRU,1
1534,13,12,1.27,2.63,0.0,0.0,7.943,25,153.45,0.3802279923087481,0.0814597583482583,5.039870419364591,23546.9025,Car,Car,0
1535,5,12,68.12,2.2,0.0,0.0,1.302,30,16.526,0.4545452479339781,0.5143410072406507,2.863685492633659,273.108676,Car,Car,0
1536,3,10,79.43,1.87,0.0,0.0,0.761,23,5.377,0.5347590723213517,1.208852295173462,1.8526977673331344,28.912129,Ped,Car,1
1537,15,17,0.03,2.7,0.0,-0.56,5.798,30,109.219,0.3703702331962099,0.1464946561816656,4.702469295650368,11928.789961,Car,Car,0
1538,12,13,0.91,2.53,1.11,0.56,8.251,33,159.793,0.3952567607680787,0.0782262046633694,5.080117823458997,25533.802849000003,Car,Car,0
1539,15,17,0.12,2.73,0.0,0.0,5.62,28,105.541,0.366300232124457,0.1515998507537369,4.668529887590852,11138.902681,Car,Car,0
1540,9,8,7.77,2.3,0.0,0.0,1.876,25,28.372,0.4347824196598175,0.299591135641085,3.380041839589364,804.970384,Car,Ped,1
1541,7,15,64.3,2.33,0.0,0.0,2.347,25,38.084,0.4291843651569247,0.2888351988017225,3.6657131760820967,1450.3910560000002,Car,VRU,0
1542,4,10,65.55,2.17,0.0,0.0,1.329,26,17.096,0.4608292807238338,0.409452479559401,2.8956909193737648,292.273216,Ped,Car,0
1543,4,12,85.34,2.13,0.0,0.0,1.731,32,25.386,0.4694833476604002,0.3151343135927553,3.2728335664615846,644.448996,Ped,Car,0
1544,4,18,78.69,1.37,0.0,1.67,2.117,29,33.335,0.7299264745062229,0.329983490925949,3.53616524207264,1111.222225,Ped,VRU,0
1545,4,17,83.38,1.73,0.0,0.0,1.6,31,22.668,0.5780343479570244,0.4632080261510488,3.164123924814448,513.838224,Ped,Car,0
1546,10,5,74.27,2.5,0.0,0.0,6.327,29,120.134,0.399999840000064,0.0624302856607597,4.796897370856142,14432.177956,Car,Ped,0
1547,7,13,23.46,2.8,-1.11,-0.56,4.196,30,76.19,0.3571427295918823,0.1312508185949492,4.346269914961763,5804.9161,Car,VRU,0
1548,11,12,2.0,2.43,0.0,0.0,4.111,30,74.449,0.4115224643940475,0.1544681573363221,4.323456931315555,5542.653601,Car,Car,0
1549,11,12,0.6,2.4,0.0,0.0,4.53,29,83.072,0.4166664930556278,0.1384341277634566,4.431673574563296,6900.957184000001,Car,Car,0
1550,11,10,3.03,2.23,0.0,0.0,6.977,24,133.535,0.4484302921837254,0.0786310699170174,4.901824388238076,17831.596224999998,Car,Car,0
1551,8,3,79.59,2.27,-0.56,0.0,1.157,30,13.554,0.4405284402958412,0.4057842403877645,2.6778658699248945,183.710916,Car,Ped,1
1552,12,11,0.12,2.6,0.0,0.0,5.475,26,102.555,0.3846152366864473,0.1121349508835751,4.640102872528114,10517.528025,Car,Car,0
1553,9,10,17.31,2.97,0.56,0.56,2.234,23,35.743,0.3367002233332581,0.2657863003724841,3.603947731325476,1277.562049,Car,Car,0
1554,4,3,57.31,2.17,0.0,1.11,0.808,26,6.359,0.4608292807238338,0.5504009198929203,1.995924053944462,40.436881,Ped,Car,0
1555,8,8,1.42,2.0,0.0,0.0,3.435,19,60.497,0.499999750000125,0.1322379600271425,4.1189883931348605,3659.887009,Car,Car,0
1556,8,8,5.38,2.63,0.0,0.0,2.67,15,44.743,0.3802279923087481,0.1787989142704129,3.823038774550519,2001.936049,Car,Car,1
1557,8,8,2.19,1.77,0.0,0.0,5.076,27,94.346,0.5649714322195298,0.0847942670087309,4.557512380458554,8901.167716,Car,Car,0
1558,8,8,10.97,2.5,0.0,0.0,2.336,16,37.847,0.399999840000064,0.2113773823188791,3.659630853754813,1432.3954090000002,Car,Car,0
1559,17,12,1.09,1.87,0.0,0.0,4.749,28,87.595,0.5347590723213517,0.1655345605852553,4.484075422610033,7672.884024999999,Car,Car,0
1560,9,11,53.45,1.9,2.22,0.0,3.196,25,55.577,0.5263155124655198,0.1799305435714316,4.035602542198338,3088.802929,VRU,Car,0
1561,12,3,67.16,2.27,0.0,0.0,1.779,27,26.362,0.4405284402958412,0.2845004064752141,3.3091551894979223,694.9550439999999,Car,Ped,0
1562,12,11,6.4,2.6,0.0,0.56,4.43,21,81.015,0.3846152366864473,0.1419490200339564,4.406902157364449,6563.430225,Car,Car,0
1563,12,10,13.08,2.63,0.56,0.56,3.872,22,69.512,0.3802279923087481,0.1582460559580208,4.255782908099631,4831.918144,Car,Car,0
1564,3,4,54.48,2.5,0.56,0.0,2.246,24,35.999,0.399999840000064,0.0972249202137581,3.610890885251961,1295.9280010000002,Car,Ped,0
1565,2,21,79.01,2.23,0.0,0.56,1.073,19,11.822,0.4484302921837254,0.9727625636303028,2.551162445565065,139.759684,Ped,VRU,1
1566,3,13,87.41,2.27,0.0,0.0,1.462,23,19.827,0.4405284402958412,0.4034901697942114,3.0362502218568794,393.1099290000001,Ped,Car,0
1567,8,13,26.25,2.87,0.0,-0.56,4.398,19,80.355,0.3484319343442737,0.1306701495778713,4.398822294591282,6456.926025000001,Car,Car,0
1568,14,7,73.49,2.33,0.0,0.0,3.319,20,58.115,0.4291843651569247,0.1806762422666051,4.079484699315077,3377.3532250000003,Car,VRU,0
1569,6,23,41.2,2.17,0.0,1.11,2.2,17,35.05,0.4608292807238338,0.4136947100229755,3.584906863730958,1228.5024999999998,Ped,Car,0
1570,13,8,7.38,2.53,0.0,0.0,4.442,26,81.267,0.3952567607680787,0.1292037342438661,4.409970055218771,6604.325288999999,Car,Car,0
1571,3,18,81.13,2.17,0.0,-0.56,1.242,28,15.293,0.4608292807238338,0.6865885904277389,2.7907355677208177,233.875849,Ped,Car,0
1572,4,22,77.9,1.8,0.0,0.0,2.155,26,34.115,0.5555552469137517,0.3810640369027103,3.558628389610984,1163.833225,Ped,VRU,0
1573,3,22,76.93,1.6,0.0,0.0,0.5,20,0.0,0.6249996093752441,12500000.0,0.0,0.0,Ped,Car,1
1574,16,20,19.3,2.6,0.0,0.0,6.369,22,120.994,0.3846152366864473,0.1487677062600814,4.803971863195995,14639.548036,Car,Car,0
1575,10,15,59.14,1.87,1.67,0.0,4.036,23,72.893,0.5347590723213517,0.1714842279576334,4.302618100869582,5313.389449,Car,Car,1
1576,6,17,84.94,2.53,0.56,0.0,3.953,27,71.177,0.3952567607680787,0.1615690439106868,4.27912143559112,5066.165329000001,Car,Car,0
1577,3,25,74.04,2.7,0.0,1.11,1.474,25,20.085,0.3703702331962099,0.6970375555370896,3.0485618871985234,403.407225,Ped,Car,0
1578,13,3,84.55,2.27,0.0,0.0,1.159,27,13.577,0.4405284402958412,0.5892317456557601,2.6794449440918755,184.334929,Car,Ped,1
1579,11,15,85.93,3.0,0.0,0.0,5.084,20,94.495,0.3333332222222592,0.1375734151270076,4.559073890095118,8929.305025000001,Car,Car,0
1580,3,8,21.58,2.97,0.0,-0.56,1.338,25,17.283,0.3367002233332581,0.3182317700496574,2.905971666346368,298.70208900000006,Car,Car,1
1581,11,3,87.15,2.77,0.0,0.0,2.295,23,37.001,0.3610106999961371,0.1891840709931064,3.637612475169605,1369.0740009999995,Car,Ped,0
1582,20,15,0.2,2.4,0.0,0.0,11.449,28,225.712,0.4166664930556278,0.0775324303646574,5.423680489504709,50945.906944,Car,Car,0
1583,14,4,64.23,1.73,-0.56,0.0,0.535,26,0.712,0.5780343479570244,12.64043168478696,0.5376622777195503,0.506944,Car,Ped,1
1584,2,20,78.44,1.87,0.0,0.0,2.217,27,35.401,0.5347590723213517,0.3107256769377792,3.5945962467928045,1253.2308010000002,Ped,VRU,0
1585,20,3,79.03,2.3,0.0,0.0,2.59,28,43.095,0.4347824196598175,0.2668522968592111,3.786346397340144,1857.179025,VRU,Ped,0
1586,22,5,68.05,1.4,0.0,1.11,1.184,24,14.104,0.7142852040819971,0.9571752015615996,2.7149596094031447,198.922816,VRU,Ped,1
1587,20,3,81.35,2.5,0.0,0.0,2.877,28,49.005,0.399999840000064,0.234669926850935,3.9121230004284793,2401.490025,VRU,Ped,0
1588,3,17,83.37,2.67,0.0,0.0,2.286,25,36.819,0.3745316949319494,0.2715988953638367,3.632811621844252,1355.6387610000002,Ped,Car,0
1589,5,20,70.67,2.83,0.56,0.0,3.112,26,53.84,0.353356765598316,0.2321693864753085,4.004419854694114,2898.7456,Ped,Car,0
1590,3,27,86.48,1.9,0.0,0.0,0.883,25,7.887,0.5263155124655198,1.901863585410982,2.184589534756338,62.20476899999999,Ped,Car,0
1591,3,17,85.49,2.47,0.0,0.0,1.681,26,24.348,0.4048581356849652,0.4107113351933902,3.2326998314612707,592.8251039999999,Ped,Car,0
1592,22,9,88.2,2.7,0.0,0.56,2.433,26,39.841,0.3703702331962099,0.3890464499122399,3.7096864787949295,1587.3052810000002,Car,Car,1
1593,4,23,89.51,1.0,0.56,0.56,1.122,16,12.831,0.999999000001,1.0521392680119035,2.62691244964257,164.634561,Ped,VRU,1
1594,17,20,3.29,0.8,0.0,0.0,1.592,18,22.508,1.249998437501953,0.8219299439341592,3.157340788750404,506.610064,Car,VRU,1
1595,5,20,88.41,0.73,0.0,0.0,0.664,16,3.382,1.3698611371765244,3.696036754572219,1.4775052411732748,11.437924,Ped,VRU,1
1596,22,4,56.72,1.0,0.0,1.11,0.789,25,5.963,0.999999000001,2.180110316936053,1.9406104159604096,35.557369,VRU,Ped,1
1597,4,23,81.1,0.93,1.11,-1.11,0.792,11,7.236,1.075267661002515,1.8656713839591783,2.108514789165543,52.359696,Ped,VRU,1
1598,14,3,65.39,2.17,0.56,0.0,0.715,13,5.321,0.4608292807238338,1.5974437892419115,1.8438774234901616,28.313041,Car,Ped,1
1599,14,5,76.5,1.73,0.0,0.0,0.684,14,4.555,0.5780343479570244,2.085619739710266,1.7146984230915934,20.748025,Car,Ped,0
1600,7,3,33.67,2.8,0.0,0.0,1.572,25,26.535,0.3571427295918823,0.1884303678752452,3.3154579227144447,704.106225,Car,Ped,0
1601,14,22,83.13,2.2,0.0,-0.56,9.498,13,222.713,0.4545452479339781,0.0808215053417559,5.410363980352484,49601.080369,Car,VRU,0
1602,24,23,1.33,2.7,0.0,0.0,12.89,13,306.673,0.3703702331962099,0.0766288519803541,5.729037530671628,94048.328929,Car,Car,0
1603,6,12,12.22,1.77,0.0,0.0,2.115,12,39.969,0.5649714322195298,0.2251745046117114,3.712815683157407,1597.5209610000002,Car,VRU,1
1604,23,3,89.01,2.73,0.0,0.0,1.31,13,20.039,0.366300232124457,0.6487349344410931,3.046377858222883,401.5615210000001,Car,Ped,0
1605,12,3,74.6,2.5,1.11,0.0,1.472,21,24.068,0.399999840000064,0.3116170719786824,3.2215921323624293,579.268624,Car,Ped,0
1606,7,5,89.21,1.87,0.56,0.0,0.921,20,10.414,0.5347590723213517,0.5761474384340851,2.4348406721145164,108.451396,Car,Ped,1
1607,16,3,87.72,2.6,1.67,0.0,1.964,22,36.235,0.3846152366864473,0.2621774455035892,3.617249179162609,1312.975225,Car,Ped,0
1608,4,12,31.98,2.37,0.0,0.56,1.306,15,19.962,0.4219407502359703,0.4007614266726066,3.0427112747479854,398.481444,Ped,Car,1
1609,5,18,64.7,1.93,0.0,3.33,2.506,12,49.659,0.518134446562463,0.2315793666489586,3.925116904939304,2466.016281,Ped,VRU,0
1610,4,16,86.85,2.03,0.0,0.0,1.06,25,13.858,0.492610594773106,0.7216047971132344,2.6985384407296147,192.044164,Ped,Car,0
1611,4,11,60.84,1.93,0.0,0.0,0.5,27,0.0,0.518134446562463,7500000.0,0.0,0.0,Ped,Car,0
